DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2014-Q3,87178.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2014-Q4,88062.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2015-Q1,88177.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2015-Q2,88564.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2015-Q3,89424.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2015-Q4,88772.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2016-Q1,89182.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2016-Q2,89154.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2016-Q3,88880.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2016-Q4,90070.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2017-Q1,91091.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2017-Q2,91969.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2017-Q3,92599.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2017-Q4,92071.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2018-Q1,92522.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2018-Q2,92801.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2018-Q3,93385.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2018-Q4,93417.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2019-Q1,93003.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2019-Q2,93803.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2019-Q3,94336.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2019-Q4,95118.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2020-Q1,94210.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2020-Q2,89324.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2020-Q3,92550.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2020-Q4,93273.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2021-Q1,93730.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2021-Q2,94319.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2021-Q3,98200.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2021-Q4,97947.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2022-Q1,97100.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2022-Q2,98506.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2022-Q3,100473.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2022-Q4,99502.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2023-Q1,99593.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2023-Q2,99397.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2023-Q3,98932.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2023-Q4,100482.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,NO,2024-Q1,100655.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1995-Q1,46197.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1995-Q2,47063.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1995-Q3,48400.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1995-Q4,48986.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1996-Q1,50024.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1996-Q2,51035.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1996-Q3,51589.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1996-Q4,49796.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1997-Q1,52926.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1997-Q2,53660.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1997-Q3,53866.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1997-Q4,54795.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1998-Q1,55872.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1998-Q2,55879.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1998-Q3,56416.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1998-Q4,56590.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1999-Q1,57045.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1999-Q2,58240.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1999-Q3,59405.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,1999-Q4,60285.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2000-Q1,60683.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2000-Q2,61352.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2000-Q3,61553.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2000-Q4,62697.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2001-Q1,62464.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2001-Q2,62266.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2001-Q3,62572.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2001-Q4,62591.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2002-Q1,63001.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2002-Q2,63449.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2002-Q3,64062.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2002-Q4,64375.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2003-Q1,64627.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2003-Q2,65728.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2003-Q3,66565.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2003-Q4,67059.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2004-Q1,68595.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2004-Q2,69171.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2004-Q3,69120.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2004-Q4,69834.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2005-Q1,70339.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2005-Q2,70647.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2005-Q3,71994.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2005-Q4,73256.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2006-Q1,74370.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2006-Q2,76100.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2006-Q3,77326.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2006-Q4,76201.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2007-Q1,79605.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2007-Q2,80667.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2007-Q3,82069.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2007-Q4,83146.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2008-Q1,84339.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2008-Q2,84821.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2008-Q3,84819.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2008-Q4,84934.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2009-Q1,86165.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2009-Q2,86344.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2009-Q3,86958.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2009-Q4,88299.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2010-Q1,87884.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2010-Q2,89151.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2010-Q3,90217.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2010-Q4,91203.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2011-Q1,92582.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2011-Q2,93734.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2011-Q3,94797.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2011-Q4,95564.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2012-Q1,95856.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2012-Q2,95678.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2012-Q3,95728.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2012-Q4,95653.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2013-Q1,95494.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2013-Q2,96234.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2013-Q3,96946.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2013-Q4,97489.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2014-Q1,98739.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2014-Q2,99836.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2014-Q3,100630.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2014-Q4,101471.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2015-Q1,103128.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2015-Q2,103699.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2015-Q3,105091.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2015-Q4,105946.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2016-Q1,105716.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2016-Q2,107268.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2016-Q3,107877.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2016-Q4,109993.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2017-Q1,111304.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2017-Q2,112386.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2017-Q3,114029.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2017-Q4,115583.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2018-Q1,117712.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2018-Q2,119361.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2018-Q3,120830.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2018-Q4,121995.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2019-Q1,123728.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2019-Q2,124863.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2019-Q3,125772.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2019-Q4,126583.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q1,127480.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q2,115829.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q3,123639.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q4,123861.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q1,126645.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q2,129909.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q3,132603.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q4,135369.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q1,139968.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q2,138732.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q3,139346.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q4,137318.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2023-Q1,138395.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2023-Q2,138105.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2023-Q3,139660.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2023-Q4,139597.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2024-Q1,140250.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1995-Q1,33747.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1995-Q2,34145.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1995-Q3,34293.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1995-Q4,34525.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1996-Q1,34798.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1996-Q2,35216.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1996-Q3,35693.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1996-Q4,35794.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1997-Q1,36383.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1997-Q2,36713.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1997-Q3,37191.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1997-Q4,37441.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1998-Q1,37983.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1998-Q2,38566.9,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1998-Q3,38994.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1998-Q4,39288.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1999-Q1,39810.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1999-Q2,40018.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1999-Q3,40410.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,1999-Q4,40642.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q1,41547.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q2,41327.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q3,41933.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q4,42213.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q1,42081.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q2,42488.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q3,42551.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q4,43146.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q1,43223.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q2,43022.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q3,42827.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q4,42507.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q1,42552.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q2,42174.1,
